URL,Slug,Titulo,H1,Categoria,Template,Keyword aparente,Intencion,Canonical,Indexable,En sitemap,Enlaces internos,Familia tematica,Posible duplicado,Accion recomendada,Prioridad
/calculadora-costo-viaje-combustible-kilometros,calculadora-costo-viaje-combustible-kilometros,Calculadora Costo viaje combustible 2026 | Hacé Cuentas,Costo viaje combustible,automotor,CalcLayoutV2 ([...slug].astro),costo viaje combustible kilometros,Presupuesto / costo de viaje,(self),Sí,Sí,11,viajes,combustible-viaje,CANDIDATA A HERRAMIENTA MAESTRA — ampliar,Alta
/calculadora-presupuesto-viaje-madrid,calculadora-presupuesto-viaje-madrid,Presupuesto viaje a Madrid 2026 | Hacé Cuentas,Presupuesto viaje a Madrid 2026,viajes,CalcLayoutV2 ([...slug].astro),presupuesto viaje madrid,Presupuesto / costo de viaje,(self),Sí,Sí,10,viajes,presupuesto-viaje-destino,"Cluster ""presupuesto-viaje-destino"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-costo-peaje-ruta,calculadora-costo-peaje-ruta,Calculadora de Costo de Peajes por Ruta 2026 | Hacé Cuentas,Calculadora de Costo de Peajes por Ruta,automotor,CalcLayoutV2 ([...slug].astro),costo peaje ruta,Presupuesto / costo de viaje,(self),Sí,Sí,10,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-presupuesto-viaje,calculadora-presupuesto-viaje,Calculadora de Presupuesto de Viaje 2026 | Hacé Cuentas,Calculadora de presupuesto de viaje,viajes,CalcLayoutV2 ([...slug].astro),presupuesto de viaje,Presupuesto / costo de viaje,(self),Sí,Sí,9,viajes,presupuesto-viaje-destino,"Cluster ""presupuesto-viaje-destino"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-autonomia-tanque-lleno-kilometros,calculadora-autonomia-tanque-lleno-kilometros,Calculadora Autonomía tanque lleno 2026 — Gratis,Autonomía tanque lleno,automotor,CalcLayoutV2 ([...slug].astro),calculadora autonomía tanque lleno 2026,Presupuesto / costo de viaje,(self),Sí,Sí,8,viajes,autonomia,"Cluster ""autonomia"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-distancia-vuelo-2-ciudades,calculadora-distancia-vuelo-2-ciudades,Distancia en vuelo entre dos ciudades (Haversine) 2026,Distancia en vuelo entre dos ciudades (Haversine),viajes,CalcLayoutV2 ([...slug].astro),distancia entre ciudades,Presupuesto / costo de viaje,(self),Sí,Sí,8,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-presupuesto-viaje-dubai,calculadora-presupuesto-viaje-dubai,Cuánto cuesta un viaje a Dubái 2026 | Hacé Cuentas,¿Cuánto cuesta un viaje a Dubái en 2026?,viajes,CalcLayoutV2 ([...slug].astro),presupuesto viaje dubái,Presupuesto / costo de viaje,(self),Sí,Sí,8,viajes,presupuesto-viaje-destino,"Cluster ""presupuesto-viaje-destino"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-presupuesto-viaje-lima-peru,calculadora-presupuesto-viaje-lima-peru,Presupuesto Viaje a Lima Peru 2026 — Calculadora Gratis,Presupuesto de viaje a Lima,viajes,CalcLayoutV2 ([...slug].astro),presupuesto viaje lima,Presupuesto / costo de viaje,(self),Sí,Sí,8,viajes,presupuesto-viaje-destino,"Cluster ""presupuesto-viaje-destino"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-presupuesto-viaje-santiago-chile,calculadora-presupuesto-viaje-santiago-chile,Cuánto cuesta viajar a Santiago de Chile 2026 | Hacé Cuentas,¿Cuánto cuesta viajar a Santiago de Chile en 2026?,viajes,CalcLayoutV2 ([...slug].astro),presupuesto viaje santiago,Presupuesto / costo de viaje,(self),Sí,Sí,8,viajes,presupuesto-viaje-destino,"Cluster ""presupuesto-viaje-destino"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-puntos-vs-cash-vuelo-cuando-conviene,calculadora-puntos-vs-cash-vuelo-cuando-conviene,¿Puntos o efectivo? — Punto de equilibrio 2026,¿Puntos o efectivo? — Punto de equilibrio,viajes,CalcLayoutV2 ([...slug].astro),puntos vs cash vuelo,Presupuesto / costo de viaje,(self),Sí,Sí,8,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-consumo-combustible-km-litro,calculadora-consumo-combustible-km-litro,Calculadora Consumo combustible km/L 2026 | Hacé Cuentas,Consumo combustible km/L,automotor,CalcLayoutV2 ([...slug].astro),consumo combustible km litro,Presupuesto / costo de viaje,(self),Sí,Sí,8,viajes,combustible-viaje,"Cluster ""combustible-viaje"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-dias-ideales-viaje-destino,calculadora-dias-ideales-viaje-destino,¿Cuántos días de viaje necesito? Calculadora + tabla por destino | Hacé Cuentas,¿Cuántos días necesito para mi viaje? Calculadora por destino y ritmo,viajes,CalcLayoutV2 ([...slug].astro),cuantos dias de viaje necesito,Presupuesto / costo de viaje,(self),Sí,Sí,8,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-equipaje-extra-costo-aerolinea,calculadora-equipaje-extra-costo-aerolinea,"Exceso de Equipaje 2026: costo por aerolínea (AR, FB, JS)",Calculadora de Costo de Equipaje Extra por Aerolínea,viajes,CalcLayoutV2 ([...slug].astro),costo exceso equipaje,Presupuesto / costo de viaje,(self),Sí,Sí,7,viajes,equipaje,"Cluster ""equipaje"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-conexion-vuelo-minimo-minutos,calculadora-conexion-vuelo-minimo-minutos,Calculadora de Conexión Mínima entre Vuelos 2026,Tiempo mínimo de conexión entre vuelos,viajes,CalcLayoutV2 ([...slug].astro),conexion minima vuelos,Presupuesto / costo de viaje,(self),Sí,Sí,3,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-llegada-aeropuerto-minutos-vuelo,calculadora-llegada-aeropuerto-minutos-vuelo,¿A qué hora exacta llegar al aeropuerto? Calc 2026,¿A qué hora exacta llegar al aeropuerto?,viajes,CalcLayoutV2 ([...slug].astro),hora llegar aeropuerto,Presupuesto / costo de viaje,(self),Sí,Sí,3,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-tiempo-vuelo-estimado-avion,calculadora-tiempo-vuelo-estimado-avion,Calculadora de tiempo de vuelo por km + tabla de rutas | Hacé Cuentas,Calculadora de tiempo de vuelo por distancia,viajes,CalcLayoutV2 ([...slug].astro),calculadora tiempo de vuelo,Presupuesto / costo de viaje,(self),Sí,Sí,3,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-valor-millas-viajero-frecuente,calculadora-valor-millas-viajero-frecuente,Valor Milla Viajero Frecuente 2026 — Gratis Online,Valor de milla de viajero frecuente,viajes,CalcLayoutV2 ([...slug].astro),valor milla,Presupuesto / costo de viaje,(self),Sí,Sí,3,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-propina-por-pais-viaje,calculadora-propina-por-pais-viaje,Propina por País 2026 — cuánto dejar en cada destino,Cuánto dejar de propina según el país y tipo de servicio,viajes,CalcLayoutV2 ([...slug].astro),cuanto dejar propina,Presupuesto / costo de viaje,(self),Sí,Sí,3,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-conversion-temperatura-clima,calculadora-conversion-temperatura-clima,Temperatura y Sensación Térmica para Viajes | Hacé Cuentas,Conversor de temperatura y sensación térmica para viajes,viajes,CalcLayoutV2 ([...slug].astro),celsius a fahrenheit,Presupuesto / costo de viaje,(self),Sí,Sí,2,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-descuento-vuelo-millas-vs-cash,calculadora-descuento-vuelo-millas-vs-cash,¿Me conviene pagar el vuelo con millas o en efectivo?,¿Me conviene pagar el vuelo con millas o en efectivo?,viajes,CalcLayoutV2 ([...slug].astro),millas vs cash,Presupuesto / costo de viaje,(self),Sí,Sí,2,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-horario-llegada-zona-horaria,calculadora-horario-llegada-zona-horaria,Hora Local de Llegada por Zona Horaria y Vuelo,Hora local de llegada según zona horaria y duración de vuelo,viajes,CalcLayoutV2 ([...slug].astro),hora llegada vuelo,Presupuesto / costo de viaje,(self),Sí,Sí,2,viajes,jetlag-huso,"Cluster ""jetlag-huso"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-tiempo-conexion-aeropuerto-internacional,calculadora-tiempo-conexion-aeropuerto-internacional,Tiempo Mínimo de Conexión MCT en Aeropuertos 2026 | Hacé Cuentas,Tiempo mínimo de conexión (MCT) entre vuelos por aeropuerto,viajes,CalcLayoutV2 ([...slug].astro),tiempo minimo conexion,Presupuesto / costo de viaje,(self),Sí,Sí,2,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-vuelo-emisiones-co2-pasajero,calculadora-vuelo-emisiones-co2-pasajero,Calculadora CO₂ por Vuelo — Huella Pasajero 2026,Emisiones de CO₂ por Vuelo: Huella de Carbono del Pasajero,viajes,CalcLayoutV2 ([...slug].astro),emisiones co2 vuelo,Presupuesto / costo de viaje,(self),Sí,Sí,2,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-equipaje-mano-bodega-peso-volumen-aerolinea,calculadora-equipaje-mano-bodega-peso-volumen-aerolinea,Equipaje de mano: peso y medidas por aerolínea + tabla | Hacé Cuentas,Equipaje de mano y bodega: peso y medidas permitidas por aerolínea,viajes,CalcLayoutV2 ([...slug].astro),equipaje de mano peso y medidas,Presupuesto / costo de viaje,(self),Sí,Sí,2,viajes,equipaje,"Cluster ""equipaje"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-aceite-motor-capacidad-cambio-km,calculadora-aceite-motor-capacidad-cambio-km,¿Cada cuántos km cambiar el aceite? Calculadora 2026 | Hacé Cuentas,¿Cada cuántos km cambiar el aceite?,automotor,CalcLayoutV2 ([...slug].astro),calculadora cambio de aceite: intervalo 2026,Presupuesto / costo de viaje,(self),Sí,Sí,1,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-ahorro-auto-electrico-vs-nafta-anual,calculadora-ahorro-auto-electrico-vs-nafta-anual,Calculadora Ahorro auto eléctrico vs nafta 2026,Ahorro auto eléctrico vs nafta,automotor,CalcLayoutV2 ([...slug].astro),ahorro auto eléctrico vs nafta,Presupuesto / costo de viaje,(self),Sí,Sí,1,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-auto-electrico-vs-nafta-tco-5-anos-argentina,calculadora-auto-electrico-vs-nafta-tco-5-anos-argentina,TCO Auto Eléctrico vs Nafta 5 Años Argentina 2026,"Calculadora TCO: Auto Eléctrico vs Nafta (5 años, Argentina)",automotor,CalcLayoutV2 ([...slug].astro),auto electrico nafta tco,Presupuesto / costo de viaje,(self),Sí,Sí,1,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-conversion-velocidad-kmh-mph-nudos,calculadora-conversion-velocidad-kmh-mph-nudos,"Convertir km/h a mph, nudos y m/s: calculadora + tabla | Hacé Cuentas",Convertir km/h ↔ mph ↔ nudos ↔ m/s,automotor,CalcLayoutV2 ([...slug].astro),convertir km/h a mph,Presupuesto / costo de viaje,(self),Sí,Sí,1,viajes,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-litros-nafta-viaje-ruta-argentina,calculadora-litros-nafta-viaje-ruta-argentina,Calculadora de Litros de Nafta para un Viaje por Ruta,Calculadora de Litros de Nafta para un Viaje por Ruta,viajes,CalcLayoutV2 ([...slug].astro),litros nafta viaje ruta,Presupuesto / costo de viaje,/calculadora-costo-viaje-combustible-kilometros,Sí,No,1,viajes,combustible-viaje,Ya canonicalizada → calculadora-costo-viaje-combustible-kilometros (mantener),Baja
/calculadora-combustible-viaje-auto,calculadora-combustible-viaje-auto,Calculadora Combustible Viaje en Auto 2026: Nafta y Gasoil,Calculadora de combustible para un viaje,viajes,CalcLayoutV2 ([...slug].astro),calculadora combustible viaje,Presupuesto / costo de viaje,/calculadora-costo-viaje-combustible-kilometros,Sí,No,1,viajes,combustible-viaje,Ya canonicalizada → calculadora-costo-viaje-combustible-kilometros (mantener),Baja
/calculadora-ahorro-gnc-vs-nafta-anual-ars,calculadora-ahorro-gnc-vs-nafta-anual-ars,Calculadora Ahorro GNC vs nafta anual 2026 | Hacé Cuentas,Ahorro GNC vs nafta anual,automotor,CalcLayoutV2 ([...slug].astro),ahorro gnc vs nafta anual,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,gnc-nafta,"Posible dup cluster ""gnc-nafta"" — evaluar canonical o mejor enlazado",Alta
/calculadora-autovia-peajes-argentina-ruta-2-ruta-3,calculadora-autovia-peajes-argentina-ruta-2-ruta-3,Calculadora Peajes Ruta 2 y Ruta 3 Argentina 2026 — Gratis | Hacé Cuentas,Peajes Ruta 2 y Ruta 3 Argentina,viajes,CalcLayoutV2 ([...slug].astro),calculadora peajes ruta 2 2026,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media-alta
/calculadora-costo-cargar-auto-electrico-vs-nafta,calculadora-costo-cargar-auto-electrico-vs-nafta,Costo cargar auto eléctrico vs nafta 2026 | Hacé Cuentas,Costo de cargar un auto eléctrico vs. cargar nafta,automotor,CalcLayoutV2 ([...slug].astro),costo cargar auto electrico vs nafta,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media-alta
/calculadora-equipaje-permitido-franquicia-aerolinea,calculadora-equipaje-permitido-franquicia-aerolinea,¿Cuánto equipaje permite cada aerolínea? Franquicia 2026,¿Cuánto equipaje te permite llevar cada aerolínea?,viajes,CalcLayoutV2 ([...slug].astro),cuanto equipaje permite cada aerolinea,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,equipaje,"Posible dup cluster ""equipaje"" — evaluar canonical o mejor enlazado",Alta
/calculadora-mezcla-2-tiempos-nafta-aceite,calculadora-mezcla-2-tiempos-nafta-aceite,"Mezcla 2 tiempos: nafta y aceite (50:1, 40:1) 2026 | Hacé Cuentas",Calculadora de mezcla 2 tiempos: nafta y aceite,automotor,CalcLayoutV2 ([...slug].astro),mezcla 2 tiempos nafta aceite,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media-alta
/calculadora-precio-remis-por-km-argentina-2026-cordoba-rosario-buenos-aires,calculadora-precio-remis-por-km-argentina-2026-cordoba-rosario-buenos-aires,"Precio Remis por KM Argentina 2026: Tarifa CABA, Córdoba, Rosario",Precio Remis por KM Argentina 2026,viajes,CalcLayoutV2 ([...slug].astro),precio remis km argentina,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media-alta
/calculadora-correa-distribucion-cambio-intervalo-km,calculadora-correa-distribucion-cambio-intervalo-km,Calculadora Correa distribución cambio 2026 | Hacé Cuentas,Correa distribución cambio,automotor,CalcLayoutV2 ([...slug].astro),correa distribucion cambio intervalo km,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media-alta
/calculadora-costo-mantenimiento-auto-anual-km,calculadora-costo-mantenimiento-auto-anual-km,Calculadora Costo mantenimiento anual 2026 | Hacé Cuentas,Costo mantenimiento anual,automotor,CalcLayoutV2 ([...slug].astro),calculadora costo mantenimiento anual 2026,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media-alta
/calculadora-emisiones-co2-auto-g-km-anual,calculadora-emisiones-co2-auto-g-km-anual,Emisiones CO2 de un auto por km y año 2026 | Hacé Cuentas,Emisiones CO2 de un auto por km y año,automotor,CalcLayoutV2 ([...slug].astro),calculadora emisiones co2 anuales auto 2026,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media-alta
/calculadora-equipaje-peso-sobrepeso-coste-por-kilo,calculadora-equipaje-peso-sobrepeso-coste-por-kilo,Sobrepeso de equipaje 2026: cuánto te cuesta por kilo | Hacé Cuentas,Sobrepeso de equipaje: cuánto te cuesta por kilo extra,viajes,CalcLayoutV2 ([...slug].astro),calculadora sobrepeso equipaje 2026,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,equipaje,"Posible dup cluster ""equipaje"" — evaluar canonical o mejor enlazado",Alta
/calculadora-equipaje-vuelo-kg-lb-limites,calculadora-equipaje-vuelo-kg-lb-limites,"Equipaje de avión: kg, lb y límites por aerolínea 2026","Equipaje de avión: kg, lb y límites por aerolínea",viajes,CalcLayoutV2 ([...slug].astro),equipaje avion argentina,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,equipaje,"Posible dup cluster ""equipaje"" — evaluar canonical o mejor enlazado",Alta
/calculadora-jet-lag-recuperacion-horas-diferencia-dias,calculadora-jet-lag-recuperacion-horas-diferencia-dias,Cuántos días dura el jet lag: calculadora + tabla por ruta | Hacé Cuentas,¿Cuántos días tardás en recuperarte del jet lag?,viajes,CalcLayoutV2 ([...slug].astro),cuántos días dura el jet lag,Presupuesto / costo de viaje,(self),Sí,No,0,viajes,jetlag-huso,"Posible dup cluster ""jetlag-huso"" — evaluar canonical o mejor enlazado",Alta
/calculadora-litros-nafta-por-salario-poder-compra,calculadora-litros-nafta-por-salario-poder-compra,Calculadora Litros de nafta por salario 2026 | Hacé Cuentas,Litros de nafta por salario,automotor,CalcLayoutV2 ([...slug].astro),litros nafta por salario poder compra,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media-alta
/calculadora-maletas-peso-aerolineas-low-cost-premium,calculadora-maletas-peso-aerolineas-low-cost-premium,Exceso de equipaje aerolíneas Argentina: calculadora + tabla | Hacé Cuentas,"Calculadora de exceso de equipaje: Flybondi, JetSMART, Aerolíneas y LATAM",viajes,CalcLayoutV2 ([...slug].astro),exceso equipaje aerolíneas Argentina 2026,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,equipaje,"Posible dup cluster ""equipaje"" — evaluar canonical o mejor enlazado",Alta
/calculadora-moneda-local-cambio-pais,calculadora-moneda-local-cambio-pais,¿Cuánta plata llevar al viaje? Calculadora de efectivo + tabla | Hacé Cuentas,¿Cuánta plata llevar al viaje? Calculadora de moneda en efectivo,viajes,CalcLayoutV2 ([...slug].astro),cuanta plata llevar al viaje,Presupuesto / costo de viaje,(self),Sí,Sí,0,viajes,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media-alta
